id,body,date,address
47485,"1/2 20Aug 0808:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639395389992.LIBRE ang pag-claim ng iyong customer.Ref:1293f78bd8ce",1503187703206,SmartPadala
47486,"2/2 Bal:PHP6,797.75",1503187689865,SmartPadala
47487,"1/2 20Aug 0807:Remittance of PHP1,550.00 & commission of PHP23.00 was received from 639394480799.LIBRE ang pag-claim ng iyong customer.Ref:93b09aa3e94b",1503187686204,SmartPadala
47488,"2/2 Bal:PHP5,786.25",1503187672769,SmartPadala
47571,"1/2 20Aug 0856:Remittance of PHP300.00 & commission of PHP11.50 was received from 639099551576.LIBRE ang pag-claim ng iyong customer.Ref:e4c806c71683",1503190772153,SmartPadala
47572,"2/2 Bal:PHP13,169.75",1503190774744,SmartPadala
47573,"2017-08-20 09:01:12: Received PHP500.00 from EXPRESSPAY w/commission kung ikaw ay Smart Padala Agent.LIBRE ang pag-claim ni suki! Ref:581980deaafc Bal: P",1503190882480,SMARTMoney
47574,"HP13681.25. Para malaman ang iyong komisyon, i-check ang balance sa Smart Money menu.",1503190882484,SMARTMoney
47575,"2/2 Bal:PHP14,692.75",1503190968717,SmartPadala
47576,"1/2 20Aug 0902:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639289875242.LIBRE ang pag-claim ng iyong customer.Ref:c2fba4b2b692",1503190974173,SmartPadala
47577,"1/2 20Aug 0906:Sent PHP1,100.00 from ENCASHMENT to 529967******4100 at 639298346832.Ref:bbe2ccc137a8.Sa next msg,i-type ang customer &receiver cellphone#",1503191196259,SmartPadala
47578,"2/2 &send to 8890.",1503191209535,SmartPadala
47579,"20Aug 0906:Remittance of PHP1,100.00 & fee of PHP27.75 was deducted from your account.Avail bal:PHP37,892.55.Ref:bbe2ccc137a8",1503191209826,SmartPadala
47580,"CONFIRM Ref:bbe2ccc137a8
Customer Cellphone#:
Receiver Cellphone#:",1503191210090,SmartPadala
47581,"20Aug 0907: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:bbe2ccc137a8",1503191248769,SmartPadala
47582,"1/2 20Aug 0908:Sent PHP500.00 from ENCASHMENT to 529967******3105 at 639497145076.Ref:da88ab38454e.Sa next msg,i-type ang customer &receiver cellphone#",1503191302181,SmartPadala
47583,"20Aug 0908:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP37,374.05.Ref:da88ab38454e",1503191318752,SmartPadala
47584,"2/2 &send to 8890.",1503191799658,SmartPadala
47585,"CONFIRM Ref:da88ab38454e
Customer Cellphone#:
Receiver Cellphone#:",1503191804958,SmartPadala
47586,"20Aug 0918: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:da88ab38454e",1503191907207,SmartPadala
47587,"1/2 20Aug 0920:Sent PHP520.00 from ENCASHMENT to 557751******4101 at 639282515008.Ref:6de49ecd64d9.Sa next msg,i-type ang customer &receiver cellphone#",1503192019178,SmartPadala
47588,"CONFIRM Ref:6de49ecd64d9
Customer Cellphone#:
Receiver Cellphone#:",1503192029278,SmartPadala
47589,"20Aug 0921: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:6de49ecd64d9",1503192097939,SmartPadala
47590,"2/2 &send to 8890.",1503192112819,SmartPadala
47591,"20Aug 0920:Remittance of PHP520.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP36,835.55.Ref:6de49ecd64d9",1503192116349,SmartPadala
47592,"2/2 Bal:PHP15,204.25",1503192952767,SmartPadala
47593,"1/2 20Aug 0935:Remittance of PHP500.00 & commission of PHP11.50 was received from 639287971923.LIBRE ang pag-claim ng iyong customer.Ref:98fac0acfb09",1503192966231,SmartPadala
47594,"2/2 Bal:PHP19,250.25",1503193081231,SmartPadala
47595,"1/2 20Aug 0937:Remittance of PHP4,000.00 & commission of PHP46.00 was received from 639477314678.LIBRE ang pag-claim ng iyong customer.Ref:9248b87f9534",1503193179347,SmartPadala
47596,"2/2 Bal:PHP21,479.00",1503193272762,SmartPadala
47597,"1/2 20Aug 0941:Remittance of PHP2,200.00 & commission of PHP28.75 was received from 639472670491.LIBRE ang pag-claim ng iyong customer.Ref:34a1b1596c9f",1503193286176,SmartPadala
47598,"1/2 20Aug 0944:Remittance of PHP2,400.00 & commission of PHP28.75 was received from 639984169614.LIBRE ang pag-claim ng iyong customer.Ref:e6852a65a111",1503193470671,SmartPadala
47599,"2/2 Bal:PHP23,907.75",1503193470985,SmartPadala
47600,"2/2 &send to 8890.",1503193528901,SmartPadala
47601,"1/2 20Aug 0945:Sent PHP1,100.00 from ENCASHMENT to 557751******2105 at 639185624444.Ref:aad8f308e24c.Sa next msg,i-type ang customer &receiver cellphone#",1503193897682,SmartPadala
47602,"20Aug 0945:Remittance of PHP1,100.00 & fee of PHP27.75 was deducted from your account.Avail bal:PHP35,707.80.Ref:aad8f308e24c",1503193898323,SmartPadala
47603,"CONFIRM Ref:aad8f308e24c
Customer Cellphone#:
Receiver Cellphone#:",1503193906493,SmartPadala
47604,"20Aug 0952: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:aad8f308e24c",1503193981189,SmartPadala
47605,"1/2 20Aug 1028:Remittance of PHP715.00 & commission of PHP11.50 was received from 639997794805.LIBRE ang pag-claim ng iyong customer.Ref:50291c6f3b97",1503196102669,SmartPadala
47606,"2/2 Bal:PHP25,691.50",1503196095698,SmartPadala
47607,"20Aug 1021: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:f59af972d225",1503195718164,SmartPadala
47608,"20Aug 1020: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:f59af972d225",1503195654876,SmartPadala
47609,"CONFIRM Ref:f59af972d225
Customer Cellphone#:
Receiver Cellphone#:",1503195560204,SmartPadala
47610,"20Aug 1018:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP35,189.30.Ref:f59af972d225",1503195552916,SmartPadala
47611,"2/2 &send to 8890.",1503195542810,SmartPadala
47612,"1/2 20Aug 1018:Sent PHP500.00 from ENCASHMENT to 557751******8102 at 639394244215.Ref:f59af972d225.Sa next msg,i-type ang customer &receiver cellphone#",1503195538228,SmartPadala
47613,"2/2 Bal:PHP24,965.00",1503195397791,SmartPadala
47614,"1/2 20Aug 1016:Remittance of PHP1,040.00 & commission of PHP17.25 was received from 639298420959.LIBRE ang pag-claim ng iyong customer.Ref:097e2e99d5da",1503195393547,SmartPadala
47615,"20Aug 0952: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:aad8f308e24c",1503193981178,SmartPadala
47616,"CONFIRM Ref:aad8f308e24c
Customer Cellphone#:
Receiver Cellphone#:",1503193906484,SmartPadala
47617,"20Aug 0945:Remittance of PHP1,100.00 & fee of PHP27.75 was deducted from your account.Avail bal:PHP35,707.80.Ref:aad8f308e24c",1503193899267,SmartPadala
47618,"1/2 20Aug 0945:Sent PHP1,100.00 from ENCASHMENT to 557751******2105 at 639185624444.Ref:aad8f308e24c.Sa next msg,i-type ang customer &receiver cellphone#",1503193897977,SmartPadala
47619,"2/2 &send to 8890.",1503193528888,SmartPadala
47620,"2/2 Bal:PHP23,907.75",1503193471620,SmartPadala
47621,"1/2 20Aug 0944:Remittance of PHP2,400.00 & commission of PHP28.75 was received from 639984169614.LIBRE ang pag-claim ng iyong customer.Ref:e6852a65a111",1503193470653,SmartPadala
47622,"1/2 20Aug 0941:Remittance of PHP2,200.00 & commission of PHP28.75 was received from 639472670491.LIBRE ang pag-claim ng iyong customer.Ref:34a1b1596c9f",1503193286170,SmartPadala
47623,"2/2 Bal:PHP21,479.00",1503193272744,SmartPadala
47624,"1/2 20Aug 0937:Remittance of PHP4,000.00 & commission of PHP46.00 was received from 639477314678.LIBRE ang pag-claim ng iyong customer.Ref:9248b87f9534",1503193179403,SmartPadala
47625,"2/2 Bal:PHP19,250.25",1503193081219,SmartPadala
47626,"1/2 20Aug 0935:Remittance of PHP500.00 & commission of PHP11.50 was received from 639287971923.LIBRE ang pag-claim ng iyong customer.Ref:98fac0acfb09",1503192966223,SmartPadala
47627,"2/2 Bal:PHP15,204.25",1503192952746,SmartPadala
47628,"20Aug 0920:Remittance of PHP520.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP36,835.55.Ref:6de49ecd64d9",1503192116340,SmartPadala
47629,"2/2 &send to 8890.",1503192112818,SmartPadala
47630,"20Aug 0921: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:6de49ecd64d9",1503192097949,SmartPadala
47631,"CONFIRM Ref:6de49ecd64d9
Customer Cellphone#:
Receiver Cellphone#:",1503192029266,SmartPadala
47632,"1/2 20Aug 0920:Sent PHP520.00 from ENCASHMENT to 557751******4101 at 639282515008.Ref:6de49ecd64d9.Sa next msg,i-type ang customer &receiver cellphone#",1503192019184,SmartPadala
47633,"20Aug 0918: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:da88ab38454e",1503191907198,SmartPadala
47634,"CONFIRM Ref:da88ab38454e
Customer Cellphone#:
Receiver Cellphone#:",1503191804959,SmartPadala
47635,"2/2 &send to 8890.",1503191799636,SmartPadala
47636,"20Aug 0908:Remittance of PHP500.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP37,374.05.Ref:da88ab38454e",1503191318758,SmartPadala
47637,"1/2 20Aug 0908:Sent PHP500.00 from ENCASHMENT to 529967******3105 at 639497145076.Ref:da88ab38454e.Sa next msg,i-type ang customer &receiver cellphone#",1503191302159,SmartPadala
47638,"20Aug 0907: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:bbe2ccc137a8",1503191248764,SmartPadala
47639,"CONFIRM Ref:bbe2ccc137a8
Customer Cellphone#:
Receiver Cellphone#:",1503191210755,SmartPadala
47640,"20Aug 0906:Remittance of PHP1,100.00 & fee of PHP27.75 was deducted from your account.Avail bal:PHP37,892.55.Ref:bbe2ccc137a8",1503191210430,SmartPadala
47641,"2/2 &send to 8890.",1503191209518,SmartPadala
47642,"1/2 20Aug 0906:Sent PHP1,100.00 from ENCASHMENT to 529967******4100 at 639298346832.Ref:bbe2ccc137a8.Sa next msg,i-type ang customer &receiver cellphone#",1503191196253,SmartPadala
47643,"1/2 20Aug 0902:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639289875242.LIBRE ang pag-claim ng iyong customer.Ref:c2fba4b2b692",1503190974158,SmartPadala
47644,"2/2 Bal:PHP14,692.75",1503190968710,SmartPadala
47645,"2017-08-20 09:01:12: Received PHP500.00 from EXPRESSPAY w/commission kung ikaw ay Smart Padala Agent.LIBRE ang pag-claim ni suki! Ref:581980deaafc Bal: PHP13681.25. Para malaman ang iyong komisyon, i-check ang balance sa Smart Money menu.",1503190882496,SMARTMoney
47646,"2/2 Bal:PHP13,169.75",1503190774733,SmartPadala
47647,"1/2 20Aug 0856:Remittance of PHP300.00 & commission of PHP11.50 was received from 639099551576.LIBRE ang pag-claim ng iyong customer.Ref:e4c806c71683",1503190772169,SmartPadala
47803,"2/2 Bal:PHP26,673.00",1503197087765,SmartPadala
47804,"1/2 20Aug 1044:Remittance of PHP970.00 & commission of PHP11.50 was received from 639499341543.LIBRE ang pag-claim ng iyong customer.Ref:2b3d5f907373",1503197102867,SmartPadala
47805,"2/2 &send to 8890.",1503198695821,SmartPadala
47806,"2/2 Bal:PHP29,707.50",1503198825501,SmartPadala
47807,"1/2 20Aug 1111:Sent PHP2,900.00 from ENCASHMENT to 529967******3106 at 639085457950.Ref:561100c9bac2.Sa next msg,i-type ang customer &receiver cellphone#",1503198897181,SmartPadala
47808,"20Aug 1111:Remittance of PHP2,900.00 & fee of PHP55.50 was deducted from your account.Avail bal:PHP31,245.30.Ref:561100c9bac2",1503198900725,SmartPadala
47809,"CONFIRM Ref:561100c9bac2
Customer Cellphone#:
Receiver Cellphone#:",1503198903586,SmartPadala
47810,"1/2 20Aug 1113:Remittance of PHP2,000.00 & commission of PHP23.00 was received from 639092432733.LIBRE ang pag-claim ng iyong customer.Ref:b8a9b89cd4d5",1503198907294,SmartPadala
47811,"20Aug 1115: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:561100c9bac2",1503198949772,SmartPadala
47812,"20Aug 1148:Remittance of PHP1,040.00 & commission of PHP17.25 was added to your account.Avail Bal:PHP30,764.75.Ref:92b409dec5a2",1503200940906,SmartPadala
47813,"20Aug 1115: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:561100c9bac2",1503198949776,SmartPadala
47814,"1/2 20Aug 1113:Remittance of PHP2,000.00 & commission of PHP23.00 was received from 639092432733.LIBRE ang pag-claim ng iyong customer.Ref:b8a9b89cd4d5",1503198907284,SmartPadala
47815,"CONFIRM Ref:561100c9bac2
Customer Cellphone#:
Receiver Cellphone#:",1503198903563,SmartPadala
47816,"20Aug 1111:Remittance of PHP2,900.00 & fee of PHP55.50 was deducted from your account.Avail bal:PHP31,245.30.Ref:561100c9bac2",1503198900734,SmartPadala
47817,"1/2 20Aug 1111:Sent PHP2,900.00 from ENCASHMENT to 529967******3106 at 639085457950.Ref:561100c9bac2.Sa next msg,i-type ang customer &receiver cellphone#",1503198897176,SmartPadala
47818,"2/2 Bal:PHP29,707.50",1503198825497,SmartPadala
47819,"2/2 &send to 8890.",1503198695810,SmartPadala
47820,"20Aug 1100:Remittance of PHP1,000.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP27,684.50.Ref:590f3ed74122",1503198039178,SmartPadala
47821,"20Aug 1051:Remittance of PHP970.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP34,200.80.Ref:29665c134682",1503197670290,SmartPadala
47822,"2/2 &send to 8890.",1503197666690,SmartPadala
47823,"20Aug 1052: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:29665c134682",1503197532881,SmartPadala
47824,"CONFIRM Ref:29665c134682
Customer Cellphone#:
Receiver Cellphone#:",1503197487221,SmartPadala
47825,"1/2 20Aug 1051:Sent PHP970.00 from ENCASHMENT to 557751******4102 at 639073127827.Ref:29665c134682.Sa next msg,i-type ang customer &receiver cellphone#",1503197471233,SmartPadala
47826,"1/2 20Aug 1044:Remittance of PHP970.00 & commission of PHP11.50 was received from 639499341543.LIBRE ang pag-claim ng iyong customer.Ref:2b3d5f907373",1503197102848,SmartPadala
47827,"2/2 Bal:PHP26,673.00",1503197087732,SmartPadala
47911,#><space><receiver#>,1503202477745,SmartPadala
47912,#><space><receiver#>,1503202487625,SmartPadala
47913,#><space><receiver#>,1503202504097,SmartPadala
47914,#><space><receiver#>,1503202513559,SmartPadala
47915,#><space><receiver#>,1503202664870,SmartPadala
47916,#><space><receiver#>,1503202669382,SmartPadala
47917,"20Aug 1217:Remittance of PHP700.00 & commission of PHP11.50 was added to your account.Avail Bal:PHP31,476.25.Ref:2490102687e3",1503202683042,SmartPadala
47918,#><space><receiver#>,1503202864276,SmartPadala
47919,"1/2 20Aug 1319:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639212817080.LIBRE ang pag-claim ng iyong customer.Ref:46cfa4fc1798",1503206372148,SmartPadala
47920,"2/2 Bal:PHP32,487.75",1503206386090,SmartPadala
47921,"2/2 Bal:PHP32,999.25",1503208684794,SmartPadala
47922,"1/2 20Aug 1358:Remittance of PHP500.00 & commission of PHP11.50 was received from 639982818090.LIBRE ang pag-claim ng iyong customer.Ref:7e5bb651f1e1",1503208699147,SmartPadala
47923,"20Aug 1405:Remittance of PHP1.00 & commission of PHP11.50 was received from 639996826653.LIBRE ang pag-claim ng iyong customer.Ref:d1a56d492d3c Bal:PHP33,011.75",1503209246197,SmartPadala
47924,"2/2 Bal:PHP33,523.25",1503209461458,SmartPadala
47925,"1/2 20Aug 1410:Remittance of PHP500.00 & commission of PHP11.50 was received from 639195290250.LIBRE ang pag-claim ng iyong customer.Ref:362f7c9139f7",1503209474250,SmartPadala
47926,"2/2 &send to 8890.",1503210309828,SmartPadala
47927,"1/2 20Aug 1425:Sent PHP300.00 from ENCASHMENT to 557751******8108 at 639983696170.Ref:61ab6f801b44.Sa next msg,i-type ang customer &receiver cellphone#",1503210315155,SmartPadala
47928,"20Aug 1425:Remittance of PHP300.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP30,926.80.Ref:61ab6f801b44",1503210327751,SmartPadala
47929,"CONFIRM Ref:61ab6f801b44
Customer Cellphone#:
Receiver Cellphone#:",1503210332526,SmartPadala
47930,"20Aug 1426: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:61ab6f801b44",1503210384087,SmartPadala
47931,"2/2 Bal:PHP34,034.75",1503210458848,SmartPadala
47932,"1/2 20Aug 1427:Remittance of PHP500.00 & commission of PHP11.50 was received from 639393610070.LIBRE ang pag-claim ng iyong customer.Ref:abd6a15dd496",1503210470165,SmartPadala
47933,"20Aug 1428: Transaction Failed. You have exceeded your Daily Purchase Limit. If you need help with this transaction, call 15177. Ref.No: 57175dd8a334. SM: 2061",1503210496171,SmartMoney
47934,"CONFIRM Ref:8aa6801687b2
Customer Cellphone#:
Receiver Cellphone#:",1503212400286,SmartPadala
47935,"1/2 20Aug 1451:Remittance of PHP500.00 & commission of PHP11.50 was received from 639294076297.LIBRE ang pag-claim ng iyong customer.Ref:eab25ba67634",1503212407508,SmartPadala
47936,"2/2 Bal:PHP34,546.25",1503212417496,SmartPadala
47937,"1/2 20Aug 1459:Sent PHP1,100.00 from ENCASHMENT to 529967******3106 at 639468495842.Ref:8aa6801687b2.Sa next msg,i-type ang customer &receiver cellphone#",1503212417730,SmartPadala
47938,"2/2 &send to 8890.",1503212418066,SmartPadala
47939,"20Aug 1459:Remittance of PHP1,100.00 & fee of PHP27.75 was deducted from your account.Avail bal:PHP29,799.05.Ref:8aa6801687b2",1503212419158,SmartPadala
47940,"20Aug 1500: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:8aa6801687b2",1503212462125,SmartPadala
47941,"2/2 &send to 8890.",1503213055825,SmartPadala
47942,"1/2 20Aug 1510:Sent PHP550.00 from ENCASHMENT to 557751******9107 at 639491206555.Ref:1d614b6b1a5a.Sa next msg,i-type ang customer &receiver cellphone#",1503213069975,SmartPadala
47943,"20Aug 1510:Remittance of PHP550.00 & fee of PHP18.50 was deducted from your account.Avail bal:PHP29,230.55.Ref:1d614b6b1a5a",1503213076989,SmartPadala
47944,"CONFIRM Ref:1d614b6b1a5a
Customer Cellphone#:
Receiver Cellphone#:",1503213182070,SmartPadala
47945,"20Aug 1513: We have sent a text message to your customer on the Smart Padala transaction details. Thank you! Ref:1d614b6b1a5a",1503213215913,SmartPadala
47946,"2/2 Bal:PHP35,557.75",1503213285726,SmartPadala
47947,"1/2 20Aug 1514:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639217771022.LIBRE ang pag-claim ng iyong customer.Ref:530912e4a441",1503213298212,SmartPadala
47948,"2/2 Bal:PHP36,569.25",1503214335755,SmartPadala
47949,"1/2 20Aug 1526:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639202098838.LIBRE ang pag-claim ng iyong customer.Ref:4c930b189c6d",1503214339563,SmartPadala
47950,"2/2 Bal:PHP37,080.75",1503214656668,SmartPadala
47951,"1/2 20Aug 1535:Remittance of PHP500.00 & commission of PHP11.50 was received from 639195390111.LIBRE ang pag-claim ng iyong customer.Ref:68a4f1a638b7",1503214660454,SmartPadala
47952,"20Aug 1546: Transaction Failed. You have exceeded your Daily Purchase Limit. If you need help with this transaction, call 15177. Ref.No: 6a5743ba4ddd. SM: 2061",1503215294156,SmartMoney
47953,"1/2 20Aug 1621:Remittance of PHP1,000.00 & commission of PHP11.50 was received from 639294608755.LIBRE ang pag-claim ng iyong customer.Ref:e026fc1dc527",1503217281153,SmartPadala
